"assessid","stockid","country","region","area","method","method1","method2","species","comm_name","b0_true","msy_true","type","class","order","family","genus","taxa_level","linf_cm","vonb_k","winf_kg","tmax_yr","tmat_yr","m","lmat_cm","temp_c","habitat","depth_m_mid","migratory","depth_m_min","depth_m_max","comm_depth_m_min","comm_depth_m_max","troph","feeding","repro_mode","spawning","repro_guild1","repro_guild2","spawning_ground","lmax_cm","wmax_kg","lme_name","fao_area","long_dd","lat_dd","lat_dd_abs","area_sqkm","n","yr1","yr2","sst_c_avg","sst_c_trend","tb_max","tb_avg","tb_trend","tb_sd_trend","catch_avg","bbmsy_n","bbmsy_avg","ffmsy_n","ffmsy_avg","sst_c_avg2","sst_c_trend2","r_f","r_se_f","r_lo_f","r_hi_f","k_f","k_se_f","k_lo_f","k_hi_f","betaT_f","betaT_se_f","betaT_lo_f","betaT_hi_f","betaT_inf_f","sigmaP_f","sigmaP_se_f","sigmaP_lo_f","sigmaP_hi_f","r_r","r_se_r","r_lo_r","r_hi_r","k_r","k_se_r","k_lo_r","k_hi_r","betaT_r","betaT_se_r","betaT_lo_r","betaT_hi_r","betaT_inf_r","sigmaP_r","sigmaP_se_r","sigmaP_lo_r","sigmaP_hi_r"
"ICCAT-SAILEATL-1956-2010-CHING","SAILEATL","multinational","Atlantic Ocean","Eastern Atlantic","Biomass dynamics model","BSPM","Bayesian Surplus Production Model","Istiophorus albicans","Sailfish",NA,851,"finfish","Actinopterygii","Perciformes","Istiophoridae","Istiophorus","species",242.596732189585,0.429096928745514,30.647084021119,7.3577910022105,1.87336736136329,0.639248290342673,103.953299772649,22.9263659538454,"pelagic-oceanic",100,"oceanodromous",0,200,NA,NA,4.42000007629395,"hunting macrofauna (predator)","dioecism","Variable throughout range","nonguarders","open water/substratum egg scatterers","oceanic",NA,NA,"North Atlantic Ocean",34,-3.491225974,19.84728589,19.84728589,54110640.77,51,1957,2007,11.2016842680181,0.00863264554367732,27400,16104.1176470588,-539.600904977375,-0.0196934636853057,1685.1568627451,51,1.12509803921569,51,1.1356862745098,11.1932544421527,0.00447293880003557,0.22840822625506,0.0121762681257304,0.205747232915632,0.2535651006416,1.04679035522775,0.0198466758736947,1.00860476668972,1.08642164303288,-0.251080532716883,0.24710023499392,-0.735396993304967,0.233235927871201,"none",0.00846990080349097,0.000844470349546131,0.00696642291988491,0.0102978559363953,0.224938012896255,0.0121198098415458,0.202394499677556,0.249992513266539,1.04872270084399,0.0203549094440505,1.00957640311767,1.08938689520592,-0.118940407242769,0.170844870128037,-0.453796352693721,0.215915538208182,"none",0.00847628324494751,0.000843247617594646,0.00697467005743298,0.010301186587602
"ICCAT-SAILWATL-1956-2010-CHING","SAILWATL","multinational","Atlantic Ocean","Western Atlantic","Biomass dynamics model","BSPM","Bayesian Surplus Production Model","Istiophorus albicans","Sailfish",NA,850,"finfish","Actinopterygii","Perciformes","Istiophoridae","Istiophorus","species",242.596732189585,0.429096928745514,30.647084021119,7.3577910022105,1.87336736136329,0.639248290342673,103.953299772649,22.9263659538454,"pelagic-oceanic",100,"oceanodromous",0,200,NA,NA,4.42000007629395,"hunting macrofauna (predator)","dioecism","Variable throughout range","nonguarders","open water/substratum egg scatterers","oceanic",NA,NA,"North Atlantic Ocean",31,-51.92062637,-11.7471979,11.7471979,43513242.44,50,1957,2006,13.5685305803214,0.00664219031991537,40900,29904,-510.885954381756,-0.0124910991291383,960.28,50,1.4626,50,0.9664,13.5587579807592,0.00375186525564385,0.0458532597939991,0.0106607995346735,0.0290712541671561,0.0723230384780354,1.12423278284682,0.105663600405957,0.935088342852492,1.35163630226849,0.534518672360368,0.890453931405955,-1.2107710331953,2.27980837791604,"none",0.00946812574507303,0.000956628584923664,0.0077671162531244,0.0115416587318947,0.049442526148219,0.00836275079539593,0.0354915572827721,0.0688773212299684,1.10040661247968,0.0728221690036252,0.966544287019635,1.25280830795952,0.0261753435470394,0.223535220419154,-0.411953688474502,0.464304375568581,"none",0.00942105030244297,0.000942631188375255,0.00774337094201726,0.0114622158057223
"FAO-SPNWA-SARDINWA-1990-2010-CHING","SARDINWA","multinational","West Africa","West Africa","Biomass dynamics model","DPM","Dynamic production model","Sardinella spp","Sardinella",NA,NA,"finfish","Actinopterygii","Clupeiformes","Clupeidae","Sardinella","genus",21.9475340445639,0.766900942173271,0.104067306526816,4.78318666946207,1.53799335016974,1.09329176973095,14.5769503267033,24.4708685004166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Canary Current",34,-17.98005608,17.84844638,17.84844638,708123.6765,20,1990,2009,23.022586027655,0.0315260356435368,1180000,779150,-4128.57142857194,-0.00349878934624741,331000,20,0.673,20,1.6541,22.7351813811902,0.00644601955444727,0.84929561846852,0.220181774891729,0.510950629324648,1.41168834355525,1.1906296679192,0.179547926389224,0.885956611339779,1.60007723627193,0.173110662686901,0.520054951193542,-0.846197041652441,1.19241836702624,"none",0.118474007615139,0.019280491491229,0.0861183635638089,0.162986033402644,0.86732637822774,0.221708826918496,0.525522860944957,1.431441146094,1.19046033639543,0.17610374471214,0.890830596533627,1.59087015875438,0.0262923242756363,0.208472027212308,-0.382312849060488,0.434897497611761,"none",0.11660803472077,0.0184970882100452,0.0854482430822435,0.15913064178924
"SWFSC-SARDPCOAST-1981-2007-PINSKY","SARDPCOAST","USA","US West Coast","Pacific Coast","Integrated Analysis","SS2","Stock Synthesis v2.0 model","Sardinops sagax","Sardine",NA,NA,"finfish","Actinopterygii","Clupeiformes","Clupeidae","Sardinops","species",27.2242835609629,0.439956074617132,0.1514704983143,14.1545277545647,3.43262428048952,0.383621439037133,20.4055188449424,16.8032013430646,"pelagic-neritic",100,"oceanodromous",0,200,NA,NA,2.61,"selective plankton feeding","dioecism","Two seasonal peaks per year","nonguarders","open water/substratum egg scatterers","coastal",NA,NA,"California Current",77,-121.653434,35.58321429,35.58321429,191133.7924,26,1981,2006,14.2999999852116,-0.0164666071819202,1710000,604375.769230769,70433.9794871795,0.041189461688409,63819.0769230769,0,NA,0,NA,14.1883869682273,-9.83157451695712e-05,0.508119495015905,0.182113660176978,0.251700183681933,1.02576572427727,0.847505975311897,0.101092582395708,0.670822320140189,1.0707252227971,-0.173083393746998,0.417979884262597,-0.992323966901687,0.646157179407691,"none",0.0660076202128524,0.00936287386016802,0.0499865170987852,0.0871636228936232,0.531536686980205,0.167342289660028,0.286778632680428,0.985189332151994,0.860777790807049,0.101180447339395,0.683650932953416,1.08379637828586,-0.0525515536283218,0.196847676731138,-0.438373000021352,0.333269892764709,"none",0.0651964051458516,0.0090714105624105,0.0496347131177467,0.0856370668217331
"MARAM-SARDSA-1984-2011-deMoor","SARDSA","South Africa","South Africa","South Africa","Biomass dynamics model","ASPM","Age-structured surplus production model","Sardinops sagax","Sardine",NA,NA,"finfish","Actinopterygii","Clupeiformes","Clupeidae","Sardinops","species",27.2242835609629,0.439956074617132,0.1514704983143,14.1545277545647,3.43262428048952,0.383621439037133,20.4055188449424,16.8032013430646,"pelagic-neritic",100,"oceanodromous",0,200,NA,NA,2.61,"selective plankton feeding","dioecism","Two seasonal peaks per year","nonguarders","open water/substratum egg scatterers","coastal",NA,NA,"Agulhas Current",47,24.44333249,-33.50783277,33.50783277,1075429.326,27,1984,2010,20.2381131657876,0.0172719653100397,4180000,1213555.55555556,61664.224664225,0.0147522068574701,120751.851851852,0,NA,0,NA,20.0122487368979,0.00687624296672302,0.294166305615819,0.22791117415331,0.0644310999844793,1.34304420350582,0.623410144103504,0.302143840949473,0.241112861080582,1.61186013068487,-0.364277127063282,3.97601751357007,-8.15727145366063,7.42871719953406,"none",0.109021029659712,0.0159165410539104,0.0818910996610127,0.145138909567268,0.385026530601365,0.151067167719454,0.178447781623234,0.830749633973719,0.690356937872616,0.130539847930471,0.47655905121332,1.00007061130294,-0.0177597036306558,0.229111840454881,-0.466818910922223,0.431299503660912,"none",0.106239598954571,0.0144579084152731,0.0813666035349392,0.138716032077971
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","SBELLYROCKPCOAST","USA","US West Coast","Pacific Coast","Integrated Analysis","SS2","Stock Synthesis v2.0 model","Sebastes jordani","Shortbelly rockfish",49500,NA,"finfish","Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","species",30.7172285735095,0.199790812224135,0.399247161270415,27.8150699588865,5.67386358957699,0.15281974186211,21.5970722581037,8.59546395396996,"demersal",175,NA,0,350,NA,NA,3.2,"selective plankton feeding","dioecism",NA,"bearers","internal live bearers",NA,NA,NA,"California Current",77,-121.653434,35.58321429,35.58321429,191133.7924,45,1960,2004,14.2357615399403,0.000367294199596146,150000,114066.666666667,-589.855072463767,-0.00393236714975844,438.533333333333,45,3.15022222222222,0,NA,14.1883869682273,-9.83157451695712e-05,0.123775319684855,0.0961856026913861,0.0269869960747948,0.56769303706969,0.636222548749912,0.191074766421276,0.353155204796502,1.1461791474122,-0.108492033896897,0.360919494491943,-0.815894243101105,0.598910175307311,"none",0.0329521960551986,0.00355425337676211,0.0266729662255254,0.0407096539499652,0.144082498173709,0.0987768836892672,0.0375882953357793,0.552293369372782,0.630508454796787,0.189009739849936,0.350363246271356,1.13465357968038,-0.0475244820041661,0.17725568558709,-0.394945625754862,0.29989666174653,"none",0.032633818597513,0.00344937913123106,0.0265273973599719,0.0401458952721217
"CCSBT-SC-SBT-1952-2014-PONS","SBT","multinational","Indian Ocean","Southern Oceans","Statistical catch at age model","SCA","Statistical catch-at-age model","Thunnus maccoyii","Southern bluefin tuna",845207,33000,"finfish","Actinopterygii","Perciformes","Scombridae","Thunnus","species",222.233011504666,0.152479691271264,158.082917953702,16.5910965459456,5.49696679002676,0.276576810835077,114.806349624409,17.3882785629862,"pelagic-oceanic",1396.5,"oceanodromous",50,2743,NA,NA,3.9300000667572,"hunting macrofauna (predator)","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers","oceanic",NA,NA,"Indian Ocean",51,68.8528165,-37.21779124,37.21779124,53901675.81,62,1952,2013,15.0331619692362,0.010714093525796,1330000,636177.419354839,-21192.037470726,-0.0159338627599444,29378.2096774194,62,1.18087096774194,62,1.02327419354839,14.9471242407402,0.00758521106290235,0.0412800449928934,0.0168303664893758,0.0185647355643763,0.0917891940182102,1.01381065622569,0.158470999766461,0.746278963081019,1.37724912200851,0.765819436663058,1.60979413035556,-2.38937705883384,3.92101593215995,"none",0.00726378083885936,0.000658160148923537,0.00608184343766028,0.00867541438969999,0.046494741160671,0.0182461361628329,0.0215455171863143,0.100334604962323,1.00664874784189,0.146077245209858,0.75745312936066,1.33782759916374,0.00529170682296396,0.227430571696261,-0.440472213701708,0.451055627347636,"none",0.00721679082458988,0.000648143690870439,0.00605195743813362,0.00860582222170195
"NEFSC-SCALL5ZMAB-1964-2013-HIVELY","SCALL5ZMAB","USA","US East Coast","Georges Bank and Mid-Atlantic Bight","Integrated Analysis","SYM","Stochastic Yield Model","Placopecten magellanicus","Sea scallop",NA,23798,"invertebrate","Bivalvia","Ostreoida","Pectinidae","Placopecten","species",15.0675,0.27375,3.6104,12,NA,0.1,NA,NA,"benthic",150,NA,0,300,30,91,2,"filtering plankton","dioecism",NA,NA,NA,NA,20,NA,"Northeast U.S. Continental Shelf",21,-69.16901553,41.25496214,41.25496214,83516.47451,38,1975,2012,12.0950873662465,0.0247315319528304,126000,54526.3157894737,3239.82930298723,0.0257129309760892,14806.0526315789,38,0.565184210526316,38,1.23205263157895,11.8086846183187,0.00698777538780836,0.111808589211324,0.0683676706392087,0.0337272431135731,0.370654683495184,1.11169792782907,0.179070396411157,0.810726168473486,1.52440161770831,1.16117365879987,0.513931589700636,0.153867742986621,2.16847957461311,"positive",0.027865273454217,0.00363941305604519,0.0215718792514643,0.0359947066097909,0.184518769607214,0.0961355249382389,0.0664585174709278,0.51230719000396,1.93443214068627,1.17419868978059,0.588661158877127,6.35684493615648,0.442038114125116,0.214009547850382,0.0225794003383665,0.861496827911865,"positive",0.0303749193716411,0.00374636295718573,0.0238521887222028,0.0386813863322684
"DFO-NFLD-SCALLGB-1978-2007-ANDERSON","SCALLGB","Canada","Canada East Coast","Georges Bank","Biomass dynamics model","Delay difference","Delay difference model","Placopecten magellanicus","Sea scallop",NA,NA,"invertebrate","Bivalvia","Ostreoida","Pectinidae","Placopecten","species",15.0675,0.27375,3.6104,12,NA,0.1,NA,NA,"benthic",150,NA,0,300,30,91,2,"filtering plankton","dioecism",NA,NA,NA,NA,20,NA,"Northeast U.S. Continental Shelf",21,-68.5264835,40.5752329,40.5752329,175915.8304,26,1981,2006,13.1964992337817,0.0110820896269501,34500,13931.1538461538,665.288888888889,0.0192837359098229,4609.61538461538,0,NA,0,NA,13.0776504370238,0.00546036957688831,0.572539312298937,0.0993952490510431,0.407408798862261,0.804600354835645,1.02647963547244,0.066363526099776,0.90431098268286,1.16515276516238,1.23275724621817,0.233779205857313,0.774550002737834,1.6909644896985,"positive",0.0967724807166271,0.0138599621749457,0.0730867623954098,0.128134188970972,0.740438391586142,0.149582341962072,0.498341675383376,1.10014682459159,1.00127175638166,0.100927885422936,0.821768585723633,1.21998473480803,0.481632796901526,0.251946453841329,-0.0121822526274795,0.975447846430532,"none",0.11257054907541,0.0183685958392816,0.0817576129462461,0.154996312422561
"DFO-MAR-SCALLNBB-1981-2011-CHING","SCALLNBB","Canada","Canada East Coast","North Brown Bank","Unknown","unknown","Unknown","Placopecten magellanicus","Sea scallop",NA,NA,"invertebrate","Bivalvia","Ostreoida","Pectinidae","Placopecten","species",15.0675,0.27375,3.6104,12,NA,0.1,NA,NA,"benthic",150,NA,0,300,30,91,2,"filtering plankton","dioecism",NA,NA,NA,NA,20,NA,"Northeast U.S. Continental Shelf",21,-66.67919132,42.69149869,42.69149869,10735.09467,20,1991,2010,8.71187081883351,0.025914724585706,22700,9168.5,329.315789473684,0.0145073035010433,844.65,0,NA,0,NA,8.38124690367361,0.00831011174870917,0.528476827968955,0.270042547313756,0.194119267861665,1.43874310250932,0.614079763873378,0.0753198181825571,0.482857442508806,0.780963330376557,-0.0331306981580012,1.00867863004831,-2.01014081305269,1.94387941673669,"none",0.12255461745171,0.0202439134473325,0.0886590861596828,0.169408854854236,0.623803212153905,0.216758285635514,0.3156950886482,1.23261482831355,0.629162390748576,0.0989855123248605,0.462212381662227,0.856414344654526,-0.000273285913351037,0.222627874248996,-0.436623919441383,0.436077347614681,"none",0.119175424000721,0.0188518888447112,0.0874049496293275,0.162494020601623
"WGNSSK-SEELNSSA1-1983-2011-NEUBAUER","SEELNSSA1","multinational","Europe (EU)","North Sea","Integrated Analysis","SMS","Stochastic Multi-species (SMS) model","Ammodytes marinus","Sand eel",NA,NA,"finfish","Actinopterygii","Perciformes","Ammodytidae","Ammodytes","species",18.4759286853602,0.494087586086169,0.0208016530824368,8.067236814904,2.07156262884164,0.907338703607045,11.7015348426525,8.45478805409411,"benthopelagic",80,NA,10,150,10,150,2.71,"selective plankton feeding","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers","coastal",NA,NA,"North Sea",27,3.322576902,55.04896343,55.04896343,606643.3057,27,1983,2009,10.1571939784916,0.0559708180198437,2290000,985925.925925926,-24413.9194139199,-0.0106611001807511,332407.407407407,0,NA,0,NA,9.86940091991417,0.00819103674372415,0.833031461671462,0.163082971944217,0.567568395665712,1.22265690167712,0.835460409313105,0.0510228121754401,0.741209151019257,0.94169654350569,-0.743256650041183,0.332389269740808,-1.39473961873317,-0.0917736813491995,"negative",0.199307865601256,0.0277701842239706,0.15167768898456,0.261894979785536,0.917698735966154,0.177358894753125,0.628332877595389,1.34032612333902,0.81112483791761,0.0669476019897335,0.689971268975312,0.953552027845974,-0.246549263024265,0.204736210801989,-0.647832236196163,0.154733710147633,"none",0.204415001700845,0.0286949060847785,0.155246753491383,0.26915534129141
"WGNSSK-SEELNSSA2-1983-2011-NEUBAUER","SEELNSSA2","multinational","Europe (EU)","North Sea","Integrated Analysis","SMS","Stochastic Multi-species (SMS) model","Ammodytes marinus","Sand eel",NA,NA,"finfish","Actinopterygii","Perciformes","Ammodytidae","Ammodytes","species",18.4759286853602,0.494087586086169,0.0208016530824368,8.067236814904,2.07156262884164,0.907338703607045,11.7015348426525,8.45478805409411,"benthopelagic",80,NA,10,150,10,150,2.71,"selective plankton feeding","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers","coastal",NA,NA,"North Sea",27,3.322576902,55.04896343,55.04896343,606643.3057,27,1983,2009,10.1571939784916,0.0559708180198437,649000,308333.333333333,-5966.42246642264,-0.00919325495596708,63770.7407407407,0,NA,0,NA,9.86940091991417,0.00819103674372415,0.72361473373021,0.163721055130276,0.464425142845766,1.12745464137228,0.7764934143366,0.0359298677149854,0.709169899978096,0.850208141274374,-1.09917050130996,0.334331307418831,-1.75445986385087,-0.443881138769049,"negative",0.177201820007828,0.0247578641082357,0.134753431097573,0.233021784739196,0.790146300408459,0.188574167572662,0.494946585236009,1.26141122026627,0.771744196783319,0.0602465762796909,0.662251117374924,0.899340279907065,-0.321784705114197,0.237897179793911,-0.788063177510262,0.144493767281869,"none",0.192030157444658,0.0279660566249679,0.144345601714312,0.255467301603025
"WGNSSK-SEELNSSA3-1983-2011-NEUBAUER","SEELNSSA3","multinational","Europe (EU)","North Sea","Integrated Analysis","SMS","Stochastic Multi-species (SMS) model","Ammodytes marinus","Sand eel",NA,NA,"finfish","Actinopterygii","Perciformes","Ammodytidae","Ammodytes","species",18.4759286853602,0.494087586086169,0.0208016530824368,8.067236814904,2.07156262884164,0.907338703607045,11.7015348426525,8.45478805409411,"benthopelagic",80,NA,10,150,10,150,2.71,"selective plankton feeding","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers","coastal",NA,NA,"North Sea",27,3.322576902,55.04896343,55.04896343,606643.3057,27,1983,2009,10.1571939784916,0.0559708180198437,1660000,508481.481481481,-14841.8803418807,-0.0089408917722173,236803.703703704,0,NA,0,NA,9.86940091991417,0.00819103674372415,0.775323736232887,0.126162589207061,0.563599918673293,1.06658442638027,0.779721639120694,0.0869795906764721,0.626591526824752,0.970274586370364,-0.869141714852083,0.253206387582576,-1.36542623451393,-0.372857195190235,"negative",0.11580055787282,0.016177816710216,0.0880627192263375,0.152275211593122,0.796025247836702,0.13188568776776,0.57530339806601,1.10142960622801,0.860626836022766,0.105744766680913,0.676435320305516,1.0949732053436,-0.423583219755343,0.191767285442422,-0.799447099222489,-0.0477193402881968,"negative",0.122523371423524,0.0181078491901943,0.0917100048306985,0.163689627676933
"DFO-MAR-SHAKE4VWX-1969-2015-OSGOOD","SHAKE4VWX","Canada","Canada East Coast","Scotian Shelf and Bay of Fundy","Biomass dynamics model","LPM","Logistic production model","Merluccius bilinearis","Silver Hake",NA,16000,"finfish","Actinopterygii","Gadiformes","Merlucciidae","Merluccius","species",55.9217472619378,0.34979388542371,1.33170870197549,10.5083961347256,2.89649190534454,0.550216328731202,33.9591562821082,11.4022992626346,"demersal",484.5,"oceanodromous",55,914,NA,NA,4.23,"hunting macrofauna (predator)","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers","shelf",NA,NA,"Scotian Shelf",21,-59.59311349,42.08466175,42.08466175,760834.5609,22,1993,2014,14.5216660073605,0.0336394901079509,146000,87181.8181818182,1546.24505928845,0.0105907195841675,13514.0909090909,22,1.47772727272727,21,0.456095238095238,14.0507340789146,0.00427082041048488,0.543938820197047,0.166217436465055,0.298836850261609,0.990070133112247,0.896252046159824,0.065403482656439,0.776806893485876,1.03406359673387,1.02055808376156,0.555505991743754,-0.0682336600561957,2.10934982757932,"none",0.0959672321959217,0.014954716418778,0.0707092987976519,0.130247503679838,0.474196884181839,0.148022452098957,0.257186311970497,0.874318245185457,0.965607870896383,0.127807867897203,0.744961247716915,1.25160679591666,0.133725565709117,0.215966183770266,-0.289568154480605,0.557019285898839,"none",0.0998399320634566,0.0153122031894489,0.0739188505194484,0.134850744625865
"CSIRO-SILVERFISHSE-1978-2006-FULTON","SILVERFISHSE","Australia","Australia","Southeast Australia","Integrated Analysis","SS2","Stock Synthesis v2.0 model","Seriolella punctata","Silverfish",NA,NA,"finfish","Actinopterygii","Perciformes","Centrolophidae","Seriolella","species",55.8613545144179,0.288713529850436,1.94937894670168,13.5555009639592,3.21420030567641,0.401299105334464,33.0221734628815,12.2185722346914,"benthopelagic",338.5,"oceanodromous",27,650,NA,NA,3.53,"filtering plankton","dioecism",NA,"nonguarders",NA,NA,NA,NA,"Southeast Australian Shelf",57,145.2670416,-39.80195875,39.80195875,247255.935,28,1978,2005,15.6330117784059,0.00663863985467356,25400,20217.8571428571,-386.124794745489,-0.0152017635726571,1791.38928571429,28,1.53785714285714,0,NA,15.474567582269,0.00813556286659472,0.397048264116901,0.111343596311094,0.229159495068585,0.687937124276968,0.966018927851974,0.0474238551913496,0.877400008602891,1.06358851130424,-0.828780179326669,0.409385921814153,-1.63117658608241,-0.0263837725709296,"negative",0.0306390525055549,0.00419538262045249,0.0234271142919852,0.0400711554456926,0.42077126808092,0.111892970034791,0.249854640752234,0.708605849822873,0.978912385169828,0.0530661425144302,0.880237662153859,1.08864855372592,-0.253050105938454,0.207011606066677,-0.658792853829142,0.152692641952234,"none",0.0314917054909678,0.00434931004816349,0.0240234197696918,0.0412816961214249
"IOTC-SKJCIO-1950-2014-PONS","SKJCIO","multinational","Indian Ocean","Indian Ocean","Integrated Analysis","SS3","Stock Synthesis v3.0 model","Katsuwonus pelamis","Skipjack tuna",NA,417000,"finfish","Actinopterygii","Perciformes","Scombridae","Katsuwonus","species",89.8745922758072,0.531737533813128,7.51568708074447,7.70796653754798,2.19445609075614,0.91821071796981,50.5704834690671,24.6249218339387,"pelagic-oceanic",130,"oceanodromous",0,260,0,NA,4.03,"hunting macrofauna (predator)","dioecism","Variable throughout range","nonguarders","open water/substratum egg scatterers",NA,NA,NA,"Indian Ocean",57,82.02855109,-22.43798291,22.43798291,60407235.04,61,1950,2010,20.5846242943272,0.0110059509028083,1810000,1223573.7704918,-9167.79481755692,-0.00506508000969996,173036.06557377,61,1.59183606557377,61,0.316129508196721,20.5415944805698,0.00730815577784953,0.758621249686222,0.201035623155743,0.451285455199499,1.27525980251474,0.813055539659485,0.0440975533248568,0.731059783165626,0.90424795043227,1.27476052041746,0.718670928046721,-0.133834498554108,2.68335553938904,"none",0.0847250813485705,0.00774728390166783,0.0708233506657124,0.101355546469466,1.01237822362593,0.163343199963551,0.737908116951564,1.38893941417271,0.79719550349268,0.0328915158087734,0.735265929573787,0.864341247468574,0.098887819839286,0.224974415152699,-0.342062033860004,0.539837673538576,"none",0.0858569834545993,0.00780056399565953,0.0718518596844683,0.102591939029753
"ICCAT-SKJEATL-1950-2010-CHING","SKJEATL","multinational","Atlantic Ocean","Eastern Atlantic","Biomass dynamics model","BSPM","Bayesian Surplus Production Model","Katsuwonus pelamis","Skipjack tuna",NA,156500,"finfish","Actinopterygii","Perciformes","Scombridae","Katsuwonus","species",89.8745922758072,0.531737533813128,7.51568708074447,7.70796653754798,2.19445609075614,0.91821071796981,50.5704834690671,24.6249218339387,"pelagic-oceanic",130,"oceanodromous",0,260,0,NA,4.03,"hunting macrofauna (predator)","dioecism","Variable throughout range","nonguarders","open water/substratum egg scatterers",NA,NA,NA,"North Atlantic Ocean",34,-1.802648273,13.92169588,13.92169588,32051347.89,56,1950,2005,10.1608357286737,0.00658210167452258,768000,705071.428571429,-2801.57211209847,-0.00364788035429488,73863.75,56,1.83553571428571,56,0.168392857142857,10.1675112395933,0.00500349566082049,1.28559856819996,0.0208176300886495,1.24543671644302,1.32705552738006,0.99964307034647,0.00144214067366871,0.996820467110199,1.00247366608419,-0.0954622829959709,0.0829078576404731,-0.257961683971298,0.0670371179793564,"none",0.0118573030576707,0.00114839653408209,0.00980718424769177,0.014335983932854,1.2809472907194,0.0196410812939342,1.24302349080922,1.3200281199297,0.99991851001283,0.00138441044573333,0.997208743901635,1.0026356395095,-0.0829961660047728,0.0753336709138319,-0.230650160995883,0.0646578289863378,"none",0.0116961376089613,0.00111401862995475,0.00970435851766945,0.014096721047422
"ICCAT-SKJWATL-1950-2014-PONS","SKJWATL","multinational","Atlantic Ocean","Western Atlantic","Biomass dynamics model","ASPIC","Surplus production model","Katsuwonus pelamis","Skipjack tuna",NA,31620,"finfish","Actinopterygii","Perciformes","Scombridae","Katsuwonus","species",89.8745922758072,0.531737533813128,7.51568708074447,7.70796653754798,2.19445609075614,0.91821071796981,50.5704834690671,24.6249218339387,"pelagic-oceanic",130,"oceanodromous",0,260,0,NA,4.03,"hunting macrofauna (predator)","dioecism","Variable throughout range","nonguarders","open water/substratum egg scatterers",NA,NA,NA,"North Brazil Shelf",41,-51.29088617,-1.721597114,1.721597114,62575742.65,64,1950,2013,14.3433005333274,0.00644904254234204,58300,46956.25,-441.991758241758,-0.00758133376057904,15955,64,1.610125,64,0.403915625,14.3152742598154,0.00319371346458114,0.966727294229255,0.253114299677763,0.578673008772343,1.61500821230714,1.01374770743935,0.032423969571716,0.952147724617958,1.07933295198587,0.00759182156907222,0.260518818167776,-0.503025062039769,0.518208705177914,"none",0.031177749642078,0.00278400942969635,0.0261719172051515,0.0371410342285801,1.00481551144639,0.220756412312484,0.653243704537341,1.54560113634522,1.01470765394559,0.0301528096241372,0.957296277817139,1.07556212933739,-0.00576492852320077,0.168849739596357,-0.33671041813206,0.325180561085659,"none",0.0310302946300499,0.00274751994424812,0.0260865382383717,0.0369109605892961
"SARDI-SNAPSAUSNSG-1983-2010-BANOBI","SNAPSAUSNSG","Australia","Australia","Northern Spencer Gulf","Unknown","SnapEst","SnapEst age and length based model","Pagrus auratus","New Zealand snapper",NA,NA,"finfish","Actinopterygii","Perciformes","Sparidae","Pagrus","species",72.9233157460552,0.116113979061982,5.6905887046169,23.6361189183508,5.75409701904283,0.204237563103395,37.0817363137381,13.3655418460346,"reef-associated",100,"oceanodromous",0,200,NA,NA,3.47,"hunting macrofauna (predator)","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers","coastal",NA,NA,"South West Australian Shelf",57,137.5533795,-33.50641938,33.50641938,6516.823456,25,1984,2008,17.130190038681,0.0179998748119075,6670,4226,125.061538461538,0.0187498558413101,210.76,0,NA,0,NA,17.0047119252476,0.00640208442611063,0.276183211539134,0.422032429334265,0.0138185336928902,5.51991752752433,0.656399209516093,0.275205850463016,0.288590248329839,1.49298157074562,0.144909483978865,0.554794217355325,-0.942487182037572,1.2323061499953,"none",0.0141530849428026,0.0021044581156766,0.0105750266359841,0.0189417786161014,0.306913321036961,0.157714543622469,0.112098035949863,0.840298278482481,0.633126132769886,0.0778508710392997,0.49753348351661,0.805671805569583,0.0579100100182043,0.156763172756011,-0.249345808583577,0.365165828619986,"none",0.014049434176885,0.00200579676832428,0.0106202083637986,0.0185859442610807
