"assessid","stockid","tb_max","r","k","r2","k2","betaT"
"NWWG-CODFAPL-1959-2012-CHING","CODFAPL",161000,0.522038719412443,1.25656551532903,0.518082139465806,1.19008957461293,-0.702673789088259
"NWWG-CODICE-1952-2012-CHING","CODICE",2360000,0.478529485978264,1.29160533970318,0.479851769002585,1.27224684371509,-0.228495077947679
"NWWG-HADFAPL-1955-2012-CHING","HADFAPL",153000,0.345479276134246,1.28925351829781,0.341578460746597,1.29286699857688,-0.254980013828928
"NWWG-HADICE-1977-2012-CHING","HADICE",299000,0.530841446312223,2.04492934799269,0.547270760111701,1.89185828355883,0.0887455465084452
"NWWG-HERRIsum-1984-2011-NEUBAUER","HERRIsum",895000,0.431814012516453,1.24104001902835,0.513057513778895,1.0913903786435,0.536238981520718
"NWWG-POLLFAPL-1958-2012-CHING","POLLFAPL",335000,0.35030628561292,1.4838774938893,0.366097423680642,1.39744757846616,0.16880459376652
"NWWG-POLLIEG-1977-2012-CHING","POLLIEG",416000,0.394393173831573,1.61790483593035,0.375771640664698,1.73107735023889,0.169231285214509
"NZMFishINSHOREWG-NZSNAPNZ8-1931-2005-JENSEN","NZSNAPNZ8",64000,0.181825021967891,0.995205953265966,0.185786514585286,0.990122890355865,0.248861711778616
"NZMFishLOBSTERWG-RROCKLOBSTERCRA1-1945-2001-JENSEN","RROCKLOBSTERCRA1",3370,0.332349075556507,0.920839235579912,0.332059595652699,0.921238859833709,-0.098431266224782
"NZMFishLOBSTERWG-RROCKLOBSTERCRA2-1945-2001-JENSEN","RROCKLOBSTERCRA2",5120,0.355059840847364,0.872139365345335,0.356296738923413,0.870497523658881,-0.431130107407241
"NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN","RROCKLOBSTERCRA3",2670,0.727998397696654,0.838003068410742,0.699370775040432,0.837803949871378,-0.457549955094076
"NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN","RROCKLOBSTERCRA4",5380,0.58994402193929,0.912607652733399,0.595590637467877,0.914097087800173,-0.355581184280438
"NZMFishLOBSTERWG-RROCKLOBSTERCRA5-1945-2002-JENSEN","RROCKLOBSTERCRA5",9280,0.241420152465526,0.906324341811227,0.242473140838894,0.909255664602896,-0.168732527043558
"NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN","RROCKLOBSTERCRA7",771,1.15326322332324,1.44819631246612,1.01511488458158,1.86202571916308,0.483356827868827
"NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN","RROCKLOBSTERCRA8",5650,1.11894649569386,1.18332371967482,1.12002327487126,1.17797141764854,-0.0609064530886817
"NZMFishMIDDEPTHSWG-GEMFISHNZ-1952-2007-JENSEN","GEMFISHNZ",23500,NA,NA,NA,NA,NA
"NZMFishMIDDEPTHSWG-NZLINGLIN6b-1980-2006-JENSEN","NZLINGLIN6b",16800,0.0936140613801476,1.04046782454195,0.09028872113292,1.01789193588842,-1.60138144108412
"PFMC-BOCACCSPCOAST-1930-2009-CHING","BOCACCSPCOAST",60100,0.189079922987963,1.40244031609169,0.171364161481242,1.59209995418284,0.319303616258055
"PFMC-CABEZNCAL-1930-2009-CHING","CABEZNCAL",787,0.245436832073625,1.01797191195217,0.242023617899341,1.02160502673446,-0.124833009747552
"PFMC-CABEZSCAL-1930-2009-CHING","CABEZSCAL",1380,0.22496476828657,1.29117417884777,0.223755907406078,1.29168429207506,0.119646436822228
"PFMC-GRNSTROCKPCOAST-1916-2009-STANTON","GRNSTROCKPCOAST",31300,0.108305264709993,1.04740802702132,0.111139719153656,1.04334935699038,-0.205483232954222
"PFMC-PSOLEPCOAST-1930-2011-CHING","PSOLEPCOAST",32400,0.328015927826291,1.07606827257734,0.329664614079499,1.07707589733295,0.0689314732290139
"SARDI-RROCKLOBSTERSAUSNZ-1966-2010-BANOBI","RROCKLOBSTERSAUSNZ",5470,0.429502461865433,1.29755510327047,0.428750198160802,1.2993751282289,0.0178035432120386
"SARDI-RROCKLOBSTERSAUSSZ-1965-2010-BANOBI","RROCKLOBSTERSAUSSZ",5120,0.895818150136985,1.48919559499523,0.925642894469578,1.43099080871525,0.30417211662653
"SARDI-SNAPSAUSNSG-1983-2010-BANOBI","SNAPSAUSNSG",6670,0.0907041589743456,7.0154653550274,0.10620009806294,2.79187101672419,0.472114224358517
"SARDI-SNAPSAUSSGSV-1983-2010-BANOBI","SNAPSAUSSGSV",2790,NA,NA,NA,NA,NA
"SARDI-SNAPSAUSSSG-1984-2010-BANOBI","SNAPSAUSSSG",4310,0.308364870709113,1.16018959412524,0.308714751121845,1.15919210676716,0.0109237432247565
"SEFSC-BSBASSSATL-1950-2010-HIVELY","BSBASSSATL",7880,0.211926491424155,2.22055349531418,0.215258076028826,2.1281202270045,0.158431719697723
"SEFSC-LISQUIDATLC-1963-2009-HIVELY","LISQUIDATLC",176000,1.29520433161494,0.675920157668015,1.26266275052498,0.655896684002795,-0.498929469072325
"SEFSC-RGROUPSATL-1976-2009-HIVELY","RGROUPSATL",3620,0.357504533060853,1.5650825884778,0.352428887264128,1.59573315719755,-0.230081211487711
"SEFSC-RPORGYSATLC-1972-2012-HIVELY","RPORGYSATLC",7260,0.150472159162798,1.31196823569425,0.157841342978212,1.20218206837353,0.818229492785691
"SEFSC-RSNAPGM-1872-2011-HIVELY","RSNAPGM",41700,0.139555874066113,1.86599536583455,NA,NA,NA
"SEFSC-RSNAPSATLC-1954-2010-HIVELY","RSNAPSATLC",11500,0.155061973339267,0.881061492943821,0.15640504262967,0.864468207112272,-0.465069533230177
"SEFSC-SNOWGROUPSATLC-1974-2013-HIVELY","SNOWGROUPSATLC",2940,0.203137739390541,1.13786856623855,0.207047934367319,1.1124833230626,0.851742680819067
"SEFSC-SPANMACKGM-1886-2011-HIVELY","SPANMACKGM",25300,NA,NA,NA,NA,NA
"SEFSC-SPANMACKSATLC-1950-2012-HIVELY","SPANMACKSATLC",21800,0.389319194333189,1.18297938889954,0.414543133848357,1.14545566400252,0.151827216478455
"SEFSC-TILEGM-1965-2009-HIVELY","TILEGM",3050,0.191091951065495,0.910514969384628,0.191717017249751,0.920235663617652,0.48289810950504
"SEFSC-TILESATLC-1961-2011-HIVELY","TILESATLC",8310,0.183639833694633,0.967278029959168,0.161884629830514,0.952317711411091,-0.694373823061339
"SEFSC-VSNAPSATLC-1945-2012-HIVELY","VSNAPSATLC",6400,0.452373167873042,0.943326713383509,0.316955097650889,1.08153812952158,-1.81670730551573
"SEFSC-YEGROUPGM-1975-2009-HIVELY","YEGROUPGM",15000,0.0600605192396031,1.25214735984493,0.0451175731619894,1.50876106983686,2.2431083636982
"SEFSC-YTSNAPSATLCGM-1950-2011-HIVELY","YTSNAPSATLCGM",26800,0.168066791691946,1.07588209267696,0.160060718056279,1.08587446811351,-0.907650775244296
"SPC-BIGEYEWPO-1952-2006-JENSEN","BIGEYEWPO",1000000,0.259359619508484,1.00295902466835,0.23249229999829,1.02137685517295,2.24944514975428
"SPC-STMARLINSWPO-1952-2011-CHING","STMARLINSWPO",29100,0.290801319168643,1.04704135448946,0.287231684968224,1.08850258955573,0.820737095291622
"SWFSC-DSOLEPCOAST-1910-2011-STACHURA","DSOLEPCOAST",840000,0.071713406067373,1.16314579736191,0.0705746897475684,1.1674934655229,0.114370280088222
"SWFSC-GOPHERSPCOAST-1965-2005-STANTON","GOPHERSPCOAST",3000,0.236399210973134,1.14034563210069,0.238991611530755,1.13310544086594,-0.235288688107968
"SWFSC-SARDPCOAST-1981-2007-PINSKY","SARDPCOAST",1710000,0.558537532578731,0.932834366911391,0.510172799929534,0.931663446688668,0.451157454196943
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","SBELLYROCKPCOAST",150000,0.0137314355740447,0.413423999422426,NA,NA,NA
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","STFLOUNNPCOAST",26700,0.099945719163235,0.543065126086333,0.103351700423548,0.60016215331011,-0.649480690948963
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","STFLOUNSPCOAST",9120,0.221862971724031,0.699097044203911,NA,NA,NA
"TRAC-HADGB-1969-2014-WATSON","HADGB",137000,NA,NA,NA,NA,NA
"VNIRO-WPOLLNSO-1963-2012-CHING","WPOLLNSO",11600000,0.156716716288036,6.35734203419145,0.159438025587138,5.70317088929162,-0.420122712778095
"VNIRO-WPOLLWBS-1970-2008-CHING","WPOLLWBS",2730000,0.119973431634549,4.45683075714428,0.119504411909991,4.6588563609524,0.0470591095261126
"WGBFAS-CODBA2532-1966-2012-CHING","CODBA2532",1060000,0.467182122501343,2.47114910301439,0.467210344152427,2.22519589837563,-0.140105613483182
"WGBFAS-CODIS-1968-2010-NEUBAUER","CODIS",30000,0.514656818067913,3.90920622473524,0.565885233592291,1.84284137782192,-0.845627199463095
"WGBFAS-CODVIIek-1971-2012-CHING","CODVIIek",41500,0.586493215180367,2.03043910276033,0.570711094232001,2.05104313777797,-0.380881553379042
"WGBFAS-HERR2532-1973-2011-NEUBAUER","HERR2532",2960000,0.184411942777429,1.43336401184951,0.184492721835574,1.42749366120069,-0.0178079794544494
"WGBFAS-HERR30-1972-2011-NEUBAUER","HERR30",726000,0.238273426546178,1.58482838287118,0.285299753428523,1.10859555735333,1.16721755865338
"WGBFAS-HERRRIGA-1976-2011-NEUBAUER","HERRRIGA",168000,0.535630589750152,1.3137737773997,0.610723283459453,1.17157694878186,0.380650347245568
"WGBFAS-SPRAT22-32-1973-2011-NEUBAUER","SPRAT22-32",2990000,0.329219791446775,1.02955667544797,0.300140392570894,0.969647643530795,0.920692920039442
"WGCSE-CODVIa-1981-2012-CHING","CODVIa",58600,0.359036304907901,11.4104167374981,0.259538700180729,4.05894486232122,-1.44940045370552
"WGHMM-FMEG8c9a-1986-2010-NEUBAUER","FMEG8c9a",8980,0.25292472969519,5.75273342256786,0.269201486964344,3.63999075027903,-0.330696947770923
"WGHMM-HAKENRTN-1961-2011-CHING","HAKENRTN",134000,1.1380082828523,1.68695236446556,1.02237770557707,2.08157297325954,0.257981313769867
"WGHMM-MEG8c9a-1985-2010-NEUBAUER","MEG8c9a",2970,0.229370385605048,5.38778143706122,0.225900845392102,4.13508685211441,-0.555183822833458
"WGHMM-SOLEVIII-1982-2011-NEUBAUER","SOLEVIII",20600,0.394650226624934,3.92794236412179,0.397270568797486,3.83085476010169,-0.0050706597085306
"WGMHSA-MACKNEICES-1972-2007-JENNINGS","MACKNEICES",5300000,0.442488445541938,1.12676023202605,0.441669860009156,1.12800888559924,0.015486034129387
"WGNPBW-BWHITNEA-1980-2012-CHING","BWHITNEA",12100000,0.311803907669661,1.69317265292512,0.294983966683245,2.0307425495189,-0.381285757556262
"WGNSDS-SOLEIS-1968-2011-NEUBAUER","SOLEIS",9640,0.369373000501611,1.51826449624868,0.453096150950862,1.08498328807513,-0.880424771723213
"WGNSDS-WHITVIa-1980-2012-CHING","WHITVIa",166000,0.392902732310975,0.634471096580923,0.336616143858664,0.637949111962991,-0.609355976022029
"WGNSSK-CODNS-1962-2011-NEUBAUER","CODNS",1110000,0.587818390272021,1.62096022562997,0.566422407712923,1.42973365928313,-0.51148964480511
"WGNSSK-HADNS-IIIa-1963-2012-CHING","HADNS-IIIa",6850000,0.3777546712571,0.457503610189038,0.314858051187087,0.419582553166265,-1.08128044139298
"WGNSSK-HADROCK-1990-2012-CHING","HADROCK",57100,NA,NA,0.489882737109999,1.2466614013376,-1.48939553206026
"WGNSSK-PLAIC7d-1979-2010-NEUBAUER","PLAIC7d",22400,0.671601346148837,1.33557111599363,0.703145358390957,1.21316994147325,-0.247559711738463
"WGNSSK-POLLNS-VI-IIIa-1964-2012-CHING","POLLNS-VI-IIIa",1020000,0.394926161801392,2.26168431621029,0.392285064862883,2.23266760695732,-0.372622816509981
"WGNSSK-SEELNSSA1-1983-2011-NEUBAUER","SEELNSSA1",2290000,1.33298878541081,0.721788475869197,1.26418548765259,0.76907592295769,-0.345363413441506
"WGNSSK-SEELNSSA2-1983-2011-NEUBAUER","SEELNSSA2",649000,0.971230807386998,0.723270869059906,0.904334387679102,0.774696488781827,-0.912316005320407
"WGNSSK-SEELNSSA3-1983-2011-NEUBAUER","SEELNSSA3",1660000,1.11404768575754,0.798457396449139,0.988782397555047,0.694990870313297,-1.04848701123665
"WGNSSK-SOLEIIIa-1982-2011-NEUBAUER","SOLEIIIa",5500,0.56274107899104,1.20508601876924,0.55070961573096,1.22899495954696,-0.161313933191984
"WGNSSK-SOLEVIId-1981-2011-NEUBAUER","SOLEVIId",23300,0.597151511013256,1.3958931827996,0.639702988721873,1.30013043599542,0.243162648581984
"WGNSSK-WHITNS-VIId-1989-2012-CHING","WHITNS-VIId",1340000,0.381217931684468,0.742524593001462,0.389370398089417,0.746114231124008,-0.304662065219246
"WGSSDS-PLAICECHW-1979-2010-NEUBAUER","PLAICECHW",9800,0.519540670205013,1.59646660767904,0.546870925837417,1.43933959599432,-0.285911547334816
"WGSSDS-SOLECS-1970-2011-NEUBAUER","SOLECS",9510,0.17863540536977,0.493541990245382,0.113237168411059,0.441238842396976,-1.02863310753148
"WGSSDS-SOLEVIIe-1968-2010-NEUBAUER","SOLEVIIe",6750,0.304523299909863,2.15437690555168,0.276797107871266,2.67878462330444,0.132008626210967
"WGSSDS-WHITVIIek-1981-2012-CHING","WHITVIIek",84200,0.616892031177576,1.35819030012545,0.599676532735428,1.37346131021385,-0.660848181099436
"WGWIDE-HERRNORSS-1988-2014-HIVELY","HERRNORSS",11700000,0.232055044318065,1.45332594702808,0.226815251401547,1.4851162575458,-0.458168194630233
