"assessid","stockid","country","region","area","method","method1","method2","species","comm_name","b0_true","msy_true","type","class","order","family","genus","taxa_level","linf_cm","vonb_k","winf_kg","tmax_yr","tmat_yr","m","lmat_cm","temp_c","habitat","depth_m_mid","depth_m_min","depth_m_max","comm_depth_m_min","comm_depth_m_max","troph","feeding","lme_name","fao_area","long_dd","lat_dd","lat_dd_abs","area_sqkm","n","yr1","yr2","sst_c_avg","sst_c_trend","tb_max","tb_avg","tb_trend","tb_sd_trend","catch_avg","bbmsy_n","bbmsy_avg","ffmsy_n","ffmsy_avg","r","r_se","r_lo","r_hi","k","k_se","k_lo","k_hi","betaT","betaT_se","betaT_lo","betaT_hi","betaT_inf","sigmaP","sigmaP_se","sigmaP_lo","sigmaP_hi"
"WGSSDS-SOLECS-1970-2011-NEUBAUER","SOLECS","multinational","Europe (EU)","Celtic Sea","VPA","XSA","Extended Survivor Analysis","Solea solea","common European sole",NA,NA,"finfish","Actinopterygii","Pleuronectiformes","Soleidae","Solea","species",36.2397827631482,0.323983511968825,0.443583893002048,11.8508179588208,1.54307849952347,0.285008417984232,19.2558493307308,16.0789613412436,"demersal",75,0,150,10,60,3.29999995231628,"hunting macrofauna (predator)","Celtic-Biscay Shelf",27,-6.6448488,51.01108693,51.01108693,66266.5679,40,1971,2010,12.3405377120883,0.0268092593120555,9510,4888.75,-48.070356472795,-0.00505471676895846,0.396425,0,NA,40,0.872925,0.171967716842844,0.0590710011248552,0.0877108611627684,0.337163439556943,0.490133012545914,0.0536284667421967,0.395527831977546,0.607366537991114,-0.0861621173919214,0.373645238520041,-0.818506784891202,0.646182550107359,"none",0.0525854503333795,0.00588539369138029,0.0422276470676222,0.0654838661111322
"WGNSSK-SOLEIIIa-1982-2011-NEUBAUER","SOLEIIIa","multinational","Europe (EU)","Kattegat and Skagerrak","Statistical catch at age model","TSA","State-space catch at age time series analysis","Solea solea","common European sole",NA,NA,"finfish","Actinopterygii","Pleuronectiformes","Soleidae","Solea","species",36.2397827631482,0.323983511968825,0.443583893002048,11.8508179588208,1.54307849952347,0.285008417984232,19.2558493307308,16.0789613412436,"demersal",75,0,150,10,60,3.29999995231628,"hunting macrofauna (predator)","North Sea",27,10.27071509,57.6420987,57.6420987,57029.2705,26,1984,2009,9.74754686438693,0.0657352878025961,5500,3408.07692307692,23.388034188033,0.00425236985236962,816.038461538462,0,NA,26,1.03965384615385,0.539310691744938,0.147836579385753,0.315139048437166,0.922945041792863,1.2326828699177,0.249144703899775,0.829481883447404,1.83187491868215,-0.138321501772253,0.15814207951597,-0.448279977623555,0.171636974079049,"none",0.111663661799935,0.0157300228754126,0.0847229724149923,0.147171103788656
"WGNSDS-SOLEIS-1968-2011-NEUBAUER","SOLEIS","multinational","Europe (EU)","Irish Sea","VPA","XSA","Extended Survivor Analysis","Solea solea","common European sole",NA,NA,"finfish","Actinopterygii","Pleuronectiformes","Soleidae","Solea","species",36.2397827631482,0.323983511968825,0.443583893002048,11.8508179588208,1.54307849952347,0.285008417984232,19.2558493307308,16.0789613412436,"demersal",75,0,150,10,60,3.29999995231628,"hunting macrofauna (predator)","Celtic-Biscay Shelf",27,-4.893519046,53.47407625,53.47407625,50130.89378,41,1970,2010,11.0487210244183,0.027507299023847,9640,4963.65853658537,-128.078397212549,-0.0132861407896835,1234.36585365854,0,NA,41,2.77512195121951,0.454001168022475,0.059905004250145,0.350541714248762,0.587995813871956,1.1277605984758,0.100863521289739,0.946425881845948,1.3438389543974,-0.604714377840728,0.223338556586936,-1.04245794875112,-0.166970806930333,"negative",0.0647433362637334,0.0073503397743144,0.0518269927091103,0.0808786960510258
"WGNSSK-SOLEVIId-1981-2011-NEUBAUER","SOLEVIId","multinational","Europe (EU)","Eastern English Channel","VPA","XSA","Extended Survivor Analysis","Solea solea","common European sole",NA,NA,"finfish","Actinopterygii","Pleuronectiformes","Soleidae","Solea","species",36.2397827631482,0.323983511968825,0.443583893002048,11.8508179588208,1.54307849952347,0.285008417984232,19.2558493307308,16.0789613412436,"demersal",75,0,150,10,60,3.29999995231628,"hunting macrofauna (predator)","Celtic-Biscay Shelf",27,-0.251730426,50.2172031,50.2172031,33253.43371,29,1982,2010,12.6464666256959,0.0439392697204316,23300,15500,281.379310344827,0.012076365250851,4253.44827586207,0,NA,29,1.47,0.633510915067878,0.0957739681678813,0.471050395548179,0.852002425437072,1.3074262428178,0.158881323262159,1.03032777284533,1.65904814512389,0.218952554768106,0.125169779280131,-0.0263802126209513,0.464285322157163,"none",0.0725197409523126,0.00967104339655003,0.0558393226877066,0.0941829623758735
"WGSSDS-SOLEVIIe-1968-2010-NEUBAUER","SOLEVIIe","multinational","Europe (EU)","Western English Channel","VPA","FLXSA","FLR variant of Extended Survivor Analysis","Solea solea","common European sole",NA,NA,"finfish","Actinopterygii","Pleuronectiformes","Soleidae","Solea","species",36.2397827631482,0.323983511968825,0.443583893002048,11.8508179588208,1.54307849952347,0.285008417984232,19.2558493307308,16.0789613412436,"demersal",75,0,150,10,60,3.29999995231628,"hunting macrofauna (predator)","Celtic-Biscay Shelf",27,-3.75930948,49.5344431,49.5344431,56338.17442,41,1969,2009,12.4826320984015,0.0284114326213035,6750,4756.09756097561,-23.3937282230004,-0.00346573751451859,954.439024390244,0,NA,41,1.00151219512195,0.2806972876193,0.0770009485433977,0.163957810449432,0.480556352032603,2.54680050679809,1.63850256103528,0.72170245683621,8.98735034083308,0.107848459208887,0.160283368314253,-0.206306942687048,0.422003861104823,"none",0.060800314883308,0.00678024204267008,0.0488630998721549,0.0756537816794547
"WGHMM-SOLEVIII-1982-2011-NEUBAUER","SOLEVIII","multinational","Europe (EU)","Bay of Biscay","VPA","XSA","Extended Survivor Analysis","Solea solea","common European sole",NA,NA,"finfish","Actinopterygii","Pleuronectiformes","Soleidae","Solea","species",36.2397827631482,0.323983511968825,0.443583893002048,11.8508179588208,1.54307849952347,0.285008417984232,19.2558493307308,16.0789613412436,"demersal",75,0,150,10,60,3.29999995231628,"hunting macrofauna (predator)","Bay of Biscay",27,-10.02709336,45.55671866,45.55671866,674789.0741,26,1984,2009,15.0946887135506,0.034225895248238,20600,16619.2307692308,-158.393162393167,-0.00768898846568772,5251.92307692308,0,NA,26,1.87769230769231,0.395314221287576,0.126439953386507,0.211194897620539,0.739948433001373,3.86923078854565,4.54426612965173,0.387170309901308,38.6676005679408,-0.00490542873643316,0.135509408733315,-0.27050386985373,0.260693012380864,"none",0.0519656433266305,0.00732594432422389,0.0394198101267464,0.0685043402712468
"IFOP-SOUTHHAKECH-1977-2011-CHING","SOUTHHAKECH","multinational","South America","Chilean EEZ and offshore","Unknown","unknown","Unknown","Merluccius australis","Southern hake",NA,NA,"finfish","Actinopterygii","Gadiformes","Merlucciidae","Merluccius","species",103.577277191365,0.177347742748667,9.50696214714686,24.9855689287196,7.29804604020557,0.233194925626374,69.8395185665612,10.3080500937957,"benthopelagic",514,28,1000,NA,NA,4.45,"hunting macrofauna (predator)","Humboldt Current",87,-75.6430531,-40.93236538,40.93236538,2485402.473,34,1977,2010,12.9512757179254,-0.0029173093921859,963000,607117.647058823,-15940.1069518714,-0.0165525513518913,23149.1176470588,0,NA,0,NA,0.0353148318114105,0.00807044103620872,0.0225647156173186,0.0552693580109215,0.993463523852303,0.0976863475961879,0.819318062347368,1.20462347723342,0.0695336592016855,0.338906791141131,-0.594723651434932,0.733790969838303,"none",0.00775568348726891,0.000942019133528483,0.00611265269914632,0.00984034744246081
"SEFSC-SPANMACKSATLC-1950-2012-HIVELY","SPANMACKSATLC","USA","US Southeast and Gulf","Southern Atlantic coast","Biomass dynamics model","ASPIC","Surplus production model","Scomberomorus maculatus","Spanish mackerel",NA,2750,"finfish","Actinopterygii","Perciformes","Scombridae","Scomberomorus","species",133.499634676462,0.280843238641229,4.53491405791835,11.082954787105,2.38433548739374,0.373894521460108,57.2162336164807,25.9513106175597,"pelagic-neritic",22.5,10,35,NA,NA,4.35,"hunting macrofauna (predator)","Southeast U.S. Continental Shelf",31,-77.99109261,31.77139949,31.77139949,191530.2721,62,1950,2011,24.825758675606,-0.0202968239695179,21800,14128.5483870968,-221.534335574524,-0.0101621254850699,2152.62903225806,62,1.47996774193548,62,0.496532258064516,0.412758514220208,0.0220512052007474,0.371724020107037,0.45832279284028,1.14732037203382,0.0286820458471718,1.09245860604027,1.2049372203264,0.142735836985298,0.0924566517418425,-0.0384792004287137,0.323950874399309,"none",0.0201566785273286,0.00182437376238615,0.0168801229893041,0.0240692374997215
"IFOP-SPHAKECH-1968-2012-CHING","SPHAKECH","multinational","South America","Chilean EEZ and offshore","Unknown","unknown","Unknown","Merluccius gayi gayi","Peruvian hake",NA,NA,"finfish","Actinopterygii","Gadiformes","Merlucciidae","Merluccius","species",73.1634514928601,0.212557916914381,6.07449819741521,13.4672900649744,4.05038501325751,0.40266953125325,41.9409854114579,11.9557427586099,"bathydemersal",275,50,500,NA,NA,NA,"hunting macrofauna (predator)","Humboldt Current",87,-75.6430531,-40.93236538,40.93236538,2485402.473,22,1990,2011,12.9197558982923,-0.00543339024361465,1320000,774454.545454545,-47844.155844154,-0.0362455726092075,72495.4545454545,0,NA,0,NA,0.113610052081207,0.0952043712580446,0.0219838192553625,0.587124729509682,1.56879020505658,1.24566701316252,0.330881588698584,7.43801647338985,0.0266479015527173,0.36739035764753,-0.693437199436442,0.746733002541876,"none",0.0655383559080292,0.00988427461341712,0.0487660777809149,0.0880791790232618
"WGBFAS-SPRAT22-32-1973-2011-NEUBAUER","SPRAT22-32","multinational","Europe (EU)","Baltic Areas 22-32","VPA","XSA","Extended Survivor Analysis","Sprattus sprattus","Sprat",NA,NA,"finfish","Actinopterygii","Clupeiformes","Clupeidae","Sprattus","species",14.7350873778496,0.503824181726176,0.0292096102129604,6.82633746297437,2.10759531340455,0.650798133846872,10.6499296593162,10.7876069223847,"pelagic-neritic",80,10,150,NA,NA,3.01,"selective plankton feeding","Baltic Sea",27,19.54674433,58.84691652,58.84691652,392634.9353,36,1974,2009,7.68144718790618,0.0384850154597496,2990000,1534444.44444444,24692.6640926641,0.00825841608450304,231555.555555556,0,NA,36,0.891861111111111,0.338383242034223,0.138934196151955,0.151326180777181,0.756664959767871,0.993620794388637,0.233291329181159,0.627139503158412,1.57426262907907,0.389075382457146,0.294460571678115,-0.18806733803196,0.966218102946251,"none",0.12780885668408,0.0153454275284046,0.101008792170117,0.161719623568811
"MARAM-SSLOBSTERSASC-1973-2014-Johnston","SSLOBSTERSASC","South Africa","South Africa","South Africa South coast","Biomass dynamics model","ASPM","Age-structured surplus production model","Palinurus gilchristi","Southern spiny lobster",NA,NA,"invertebrate","Malacostraca","Decapoda","Palinuridae","Palinurus","species",10.1,0.0903333333333333,NA,NA,NA,NA,NA,NA,"benthic",NA,NA,NA,NA,NA,NA,NA,"Agulhas Current",47,23.31153152,-35.99770782,35.99770782,233924.8468,41,1973,2013,19.4235543768193,0.011897045060733,3550,1675.17073170732,-45.1846689895469,-0.0127280757717034,411.219512195122,0,NA,0,NA,0.363953065232744,0.0469000135972441,0.282719097386678,0.468528072269348,1.22972539465309,0.169369668133078,0.938793951628573,1.61081624315044,0.185765915170993,0.274461066103613,-0.352177774392088,0.723709604734074,"none",0.0475280973471577,0.00528525263123616,0.0382201847321963,0.0591028027014743
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","SSTHORNHPCOAST","USA","US West Coast","Pacific Coast","Integrated Analysis","SS2","Stock Synthesis v2.0 model","Sebastolobus alascanus","Shortspine thornyhead",130646,1720,"finfish","Actinopterygii","Scorpaeniformes","Sebastidae","Sebastolobus","species",70.4596932059927,0.0376334401182791,7.01541993327515,68.1331799200918,19.3620219290572,0.0555023610420896,40.3917191952671,10.0357468453074,"demersal",808.5,17,1600,91,NA,3.66,"filtering plankton","California Current",77,-121.653434,35.58321429,35.58321429,191133.7924,21,1984,2004,14.2480659329882,-0.0130403940910116,188000,158380.952380952,-2306.49350649356,-0.0122685824813487,2319.57142857143,21,1.84190476190476,21,0.772047619047619,0.0341644371348124,0.00789833870986895,0.0217162481309667,0.0537481777560897,0.891592779919149,0.0213628446411892,0.850689574296681,0.934462710279696,-0.152692456829698,0.303536393159282,-0.74762378742189,0.442238873762494,"none",0.00294915720798813,0.00045849497737953,0.00217451404379191,0.00399975721576008
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","STFLOUNNPCOAST","USA","US West Coast","Northern Pacific Coast","Integrated Analysis","SS2","Stock Synthesis v2.0 model","Platichthys stellatus","Starry flounder",4824,818,"finfish","Actinopterygii","Pleuronectiformes","Pleuronectidae","Platichthys","species",47.7368483082216,0.231737214752866,1.426933770258,17.7657212365296,3.92408112754387,0.238919949652478,27.1401753843926,12.762016995346,"demersal",187.5,0,375,NA,NA,3.5,"hunting macrofauna (predator)","California Current",67,-126.3062789,45.02272707,45.02272707,247654.5007,21,1984,2004,12.3750035304602,0.0251950716006593,26700,11994.2857142857,-517.298701298753,-0.0193744831947098,225.666666666667,21,2.34028571428571,21,0.119461904761905,0.0934820158605812,0.208118834812203,0.00119032310515262,7.34160939288621,0.533127070455594,0.507700885865122,0.0824537212946083,3.4470787829821,-0.00878316462308009,0.382204462872702,-0.757903911853576,0.740337582607416,"none",0.169711775956258,0.0261873661462979,0.125419469043006,0.229646059882066
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","STFLOUNSPCOAST","USA","US West Coast","Southern Pacific Coast","Integrated Analysis","SS2","Stock Synthesis v2.0 model","Platichthys stellatus","Starry flounder",2334,396,"finfish","Actinopterygii","Pleuronectiformes","Pleuronectidae","Platichthys","species",47.7368483082216,0.231737214752866,1.426933770258,17.7657212365296,3.92408112754387,0.238919949652478,27.1401753843926,12.762016995346,"demersal",187.5,0,375,NA,NA,3.5,"hunting macrofauna (predator)","California Current",77,-124.7317904,39.1651994,39.1651994,163996.2477,27,1978,2004,13.0470428658895,-0.0139196634553064,9120,3989.62962962963,-27.5091575091536,-0.00301635499003877,202.703703703704,27,1.713,0,NA,0.280609968152107,0.147333277206172,0.100270805664058,0.785292924544157,0.742404741937975,0.154020221125396,0.494363217253865,1.11489848276668,0.376779336639402,0.505452235950592,-0.613907045823758,1.36746571910256,"none",0.13003565533217,0.0188106893604093,0.0979325652657883,0.172662398986233
"IOTC-STMARLINIO-1950-2014-PONS","STMARLINIO","multinational","Indian Ocean","Indian Ocean","Biomass dynamics model","ASPIC","Surplus production model","Kajikia audax","Striped marlin",NA,4218,"finfish","Actinopterygii","Perciformes","Istiophoridae","Kajikia","species",290.667596014044,0.38226274989029,188.531328850632,11.7007667213288,2.79723597536996,0.474555695752946,142.803910617643,22.815638386487,"pelagic-oceanic",100,0,200,NA,NA,4.5,"hunting macrofauna (predator)","Indian Ocean",51,76.24703658,-14.90013419,14.90013419,48951560.03,61,1950,2010,24.198143547356,0.012026129349716,56600,35700,-805.140137493396,-0.0142250907684346,3120.84590163934,61,1.26172131147541,61,0.902459016393443,0.246220889099328,0.00467594389558168,0.237224509645765,0.25555844258838,1.00907188987306,0.00632106060271572,0.996758357903441,1.02153753801844,0.126907251538214,0.0693187280418967,-0.00895745542390333,0.262771958500332,"none",0.00457143618790067,0.000417205547309291,0.00382267652958478,0.00546685775223512
"IATTC-STMARLINNEPAC-1954-2009-BRANCH","STMARLINNEPAC","multinational","Atlantic Ocean","Northeast Pacific","Integrated Analysis","SS3","Stock Synthesis v3.0 model","Kajikia audax","Striped marlin",5556,2596,"finfish","Actinopterygii","Perciformes","Istiophoridae","Kajikia","species",290.667596014044,0.38226274989029,188.531328850632,11.7007667213288,2.79723597536996,0.474555695752946,142.803910617643,22.815638386487,"pelagic-oceanic",100,0,200,NA,NA,4.5,"hunting macrofauna (predator)","North Pacific Ocean",77,-119.5800285,14.4879771,14.4879771,22017914.52,34,1975,2008,23.9270033089043,0.00642535530207236,9260,5435.58823529412,-123.445378151258,-0.0133310343575872,1858.64705882353,34,1.66482352941176,32,0.2029375,0.620619210335085,0.113246960389601,0.434010349180604,0.887463179078858,1.3719109581347,0.252785863700356,0.956053435435237,1.96865531495448,-0.109313000931955,0.209889074084833,-0.520695586138229,0.302069584274318,"none",0.0940126101827072,0.0114938118020465,0.0739805977802386,0.119468768008881
"SPC-STMARLINSWPO-1952-2011-CHING","STMARLINSWPO","multinational","Pacific Ocean","Western Pacific Ocean","Statistical catch at age model","MULTIFAN-CL","A length-based, age and spatially-structured model for fisheries stock assessment","Kajikia audax","Striped marlin",NA,2081,"finfish","Actinopterygii","Perciformes","Istiophoridae","Kajikia","species",290.667596014044,0.38226274989029,188.531328850632,11.7007667213288,2.79723597536996,0.474555695752946,142.803910617643,22.815638386487,"pelagic-oceanic",100,0,200,NA,NA,4.5,"hunting macrofauna (predator)","South Pacific Ocean",77,-156.1684663,-21.58672424,21.58672424,32295252.18,59,1952,2010,24.3697064342949,0.00911618371692184,29100,11919.8305084746,-287.134424313267,-0.00986716234753495,2207.3186440678,59,1.62677966101695,59,0.739491525423729,0.289299698639576,0.0127509306025743,0.265356938133898,0.315402778693195,1.07992867693791,0.0403176913631254,1.00372795469947,1.16191438308806,0.697866178895665,0.151212147548632,0.401490369700346,0.994241988090985,"positive",0.0168828357015425,0.00157899351043576,0.0140551013235778,0.0202794796539199
"ISC-STMARLINWCNPAC-1951-2010-CHING","STMARLINWCNPAC","multinational","Pacific Ocean","Western and Central North Pacific","Integrated Analysis","SS3","Stock Synthesis v3.0 model","Kajikia audax","Striped marlin",18506.6,5378,"finfish","Actinopterygii","Perciformes","Istiophoridae","Kajikia","species",290.667596014044,0.38226274989029,188.531328850632,11.7007667213288,2.79723597536996,0.474555695752946,142.803910617643,22.815638386487,"pelagic-oceanic",100,0,200,NA,NA,4.5,"hunting macrofauna (predator)","North Pacific Ocean",61,150.7189873,23.1255055,23.1255055,45383171.62,58,1952,2009,22.6234197224199,0.00515507840528397,34800,18443.4482758621,-391.262112030513,-0.0112431641388079,8530.68965517241,35,0.914285714285714,35,1.30114285714286,1.01281043341136,0.0885971777338001,0.853230970738366,1.20223598205679,1.09194883886452,0.0601838492695698,0.980136599911415,1.21651641904336,-0.184457741292652,0.254075140390034,-0.682445016457118,0.313529533871814,"none",0.111892573275864,0.0104373489747667,0.0931965098672035,0.134339236223913
"NEFSC-SURFMATLC-1965-2008-JACOBSON","SURFMATLC","USA","US East Coast","Mid-Atlantic Coast","Biomass dynamics model","Delay difference","Delay difference model","Spisula solidissima","Atlantic surfclam",NA,NA,"invertebrate","Bivalvia","Veneroida","Mactridae","Spisula","species",13.36,0.303333333333333,3.132,31,NA,NA,NA,NA,"benthic",NA,NA,NA,NA,NA,NA,"filtering plankton","Northeast U.S. Continental Shelf",21,-74.44347431,38.41528193,38.41528193,61298.79447,27,1981,2007,13.0673542384094,0.0090902392470575,1090000,999000,4072.03907203908,0.00373581566242118,21474.0740740741,27,1.84037037037037,27,0.161148148148148,0.126847133967624,0.0471473019315456,0.061220258828199,0.262824687509963,1.12566925080135,0.094047633286614,0.955637413502471,1.32595401173711,-0.22820032642346,0.278995141043664,-0.775030802869041,0.318630150022121,"none",0.01619132653242,0.00222748878919883,0.0123645398866549,0.0212024917451557
"CSIRO-SWHITSE-1945-2007-FULTON","SWHITSE","Australia","Australia","Southeast Australia","Integrated Analysis","SS2","Stock Synthesis v2.0 model","Sillago flindersi","School whiting",NA,NA,"finfish","Actinopterygii","Perciformes","Sillaginidae","Sillago","species",24.5070124417809,0.581294128416456,0.105370118284843,6.91686593645865,1.65966490171342,0.900239405831671,14.9469552221743,16.5837938820281,"demersal",90.5,1,180,NA,80,3.29,"hunting macrofauna (predator)","Southeast Australian Shelf",57,144.0014986,-37.82677869,37.82677869,364307.922,26,1981,2006,17.0693879653842,0.0105005334460871,12500,9629.61538461538,-162.328205128205,-0.0129862564102564,1603.46153846154,26,1.06753846153846,0,NA,0.338735708234231,0.103587421181785,0.186017428031336,0.616834031344723,1.41401892691947,0.320807527847944,0.906429705243569,2.2058517214517,0.352369769260108,0.319018586204915,-0.272906659701525,0.97764619822174,"none",0.0672690325646978,0.00956625286808946,0.0509054816530953,0.0888926417203485
"IATTC-SWORDEPAC-1951-2012-PONS","SWORDEPAC","multinational","Pacific Ocean","Eastern Pacific","Biomass dynamics model","BSPM","Bayesian Surplus Production Model","Xiphias gladius","Swordfish",NA,54900,"finfish","Actinopterygii","Perciformes","Xiphiidae","Xiphias","species",243.588095194572,0.141541534713996,195.456254698989,15.0540879450944,4.07398245382704,0.235887154225588,105.101841497324,20.5698902040743,"pelagic-oceanic",400,0,800,0,550,4.46,"hunting macrofauna (predator)","South Pacific Ocean",87,-116.6331518,-8.68294778,8.68294778,37218632.7,61,1951,2011,20.9623997077737,0.00702078090022983,67100,48724.5901639344,-156.652564780539,-0.00233461348406169,3457.83606557377,61,1.56245901639344,61,0.448950819672131,0.135176325170996,0.0537825607055994,0.0619765119364612,0.294831675997966,1.57991400929251,0.658554496740326,0.697944938334692,3.57639713343939,0.283447708801383,0.320493860594145,-0.344720257963142,0.911615675565907,"none",0.0534748089628508,0.00487766602677212,0.0447204414387738,0.0639429107051273
"ICCAT-SWORDMED-1950-2009-CHING","SWORDMED","multinational","Mediterranean-Black Sea","Mediterranean Sea","VPA","XSA","Extended Survivor Analysis","Xiphias gladius","Swordfish",NA,14600,"finfish","Actinopterygii","Perciformes","Xiphiidae","Xiphias","species",243.588095194572,0.141541534713996,195.456254698989,15.0540879450944,4.07398245382704,0.235887154225588,105.101841497324,20.5698902040743,"pelagic-oceanic",400,0,800,0,550,4.46,"hunting macrofauna (predator)","Mediterranean Sea",37,19.62365234,38.15246801,38.15246801,2996793.212,23,1985,2007,19.0132309269031,0.0361836931484072,188000,85269.5652173913,-3581.52173913043,-0.0190506475485661,15195.652173913,21,1.01571428571429,21,1.03666666666667,0.308318731907028,0.0525560634426761,0.220750291200438,0.430624303722637,0.816461712782345,0.0662017705020477,0.696491706672386,0.957096433530169,0.157063613244301,0.318318028194742,-0.466839722017393,0.780966948505994,"none",0.0481908874374842,0.00715767024785983,0.0360193436769674,0.064475401130013
"ISC-SWORDNPAC-1951-2012-PONS","SWORDNPAC","multinational","Pacific Ocean","North Pacific Ocean","Biomass dynamics model","BSPM","Bayesian Surplus Production Model","Xiphias gladius","Swordfish",NA,14920,"finfish","Actinopterygii","Perciformes","Xiphiidae","Xiphias","species",243.588095194572,0.141541534713996,195.456254698989,15.0540879450944,4.07398245382704,0.235887154225588,105.101841497324,20.5698902040743,"pelagic-oceanic",400,0,800,0,550,4.46,"hunting macrofauna (predator)","North Pacific Ocean",61,148.4571475,22.59741293,22.59741293,49432129.34,61,1951,2011,22.0183775904349,0.00523838911138655,121000,82039.3442622951,-61.8984664198819,-0.000511557573718029,13010.6557377049,61,1.35067213114754,61,0.684590163934426,0.332783643358677,0.0412474719993957,0.261009500169395,0.424294721897868,1.28516002037357,0.123612604308669,1.06434695288313,1.55178372380604,-0.10224328192922,0.244608614917967,-0.581676167168436,0.377189603309995,"none",0.0421940814729583,0.00383326085536114,0.0353118033504019,0.0504177170925024
"CSIRO-TIGERFLATSE-1913-2006-FULTON","TIGERFLATSE","Australia","Australia","Southeast Australia","Integrated Analysis","SS2","Stock Synthesis v2.0 model","Platycephalus richardsoni","Tiger flathead",NA,NA,"finfish","Actinopterygii","Scorpaeniformes","Platycephalidae","Platycephalus","species",63.973280999205,0.223691470659148,1.73072811630051,12.9312451411764,3.83244240745011,0.361661570898477,34.015932419197,13.7367136312004,"demersal",205,10,400,NA,200,3.87,"hunting macrofauna (predator)","Southeast Australian Shelf",57,145.9886153,-39.3130558,39.3130558,256043.2371,93,1913,2005,15.6785756571893,0.0069817050216342,50800,22769.1397849462,-181.829548506461,-0.00357932182099333,2374,93,1.78754838709677,0,NA,0.231732628277341,0.00872528358491578,0.215246867365614,0.249481033873122,0.952299725150919,0.0160577665627038,0.921340910424411,0.984298815196179,0.304603432416698,0.101175099525967,0.106300237345804,0.502906627487593,"positive",0.0138170040282944,0.00101857059584453,0.0119581313717827,0.0159648355066904
"SEFSC-TILEGM-1965-2009-HIVELY","TILEGM","USA","US Southeast and Gulf","Gulf of Mexico","Integrated Analysis","SS3","Stock Synthesis v3.0 model","Lopholatilus chamaeleonticeps","Tilefish",NA,NA,"finfish","Actinopterygii","Perciformes","Malacanthidae","Lopholatilus","species",85.7442938626754,0.111114597810614,12.1960993634821,29.5798899464688,7.21091042380135,0.144125944523611,49.8544604757697,15.75824377201,"demersal",310,80,540,NA,NA,3.5,"hunting macrofauna (predator)","Gulf of Mexico",31,-88.38139125,28.08309998,28.08309998,340141.8559,44,1965,2008,24.3786026592249,-0.00321508214943294,3050,2044.09090909091,-56.3847780126849,-0.0184868124631754,112.513636363636,0,NA,0,NA,0.191520283966744,0.0120326045844803,0.169330633840617,0.216617739736494,0.917315302273692,0.0146337451902473,0.889076933634632,0.946450562321389,0.315863604088435,0.223441197240693,-0.122081142503324,0.753808350680194,"none",0.0133133630960953,0.00143429045099101,0.0107791241498725,0.0164434173374437
"SEFSC-TILESATLC-1961-2011-HIVELY","TILESATLC","USA","US Southeast and Gulf","Southern Atlantic coast","Statistical catch at age model","SCA","Statistical catch-at-age model","Lopholatilus chamaeleonticeps","Tilefish",NA,289.3919,"finfish","Actinopterygii","Perciformes","Malacanthidae","Lopholatilus","species",85.7442938626754,0.111114597810614,12.1960993634821,29.5798899464688,7.21091042380135,0.144125944523611,49.8544604757697,15.75824377201,"demersal",310,80,540,NA,NA,3.5,"hunting macrofauna (predator)","Southeast U.S. Continental Shelf",31,-78.30292646,31.18776023,31.18776023,335331.0565,49,1962,2010,24.652360307062,-0.0178889169884913,8310,5411.02040816327,-128.227551020409,-0.0154305115548025,251.585795918367,49,1.85483673469388,49,0.71329812244898,0.173138666569364,0.017473437287556,0.142065243020609,0.21100866914414,0.961244700823868,0.0252678500427791,0.912973889873531,1.01206768902226,-0.345504754606621,0.278411129744983,-0.891190568906787,0.200181059693545,"none",0.0184574583590798,0.00188915286549134,0.0151024825495417,0.0225577330057901
"SEFSC-VSNAPSATLC-1945-2012-HIVELY","VSNAPSATLC","USA","US Southeast and Gulf","Southern Atlantic coast","Statistical catch at age model","BAM","Beaufort assessment model","Rhomboplites aurorubens","Vermilion snapper",NA,696.7187,"finfish","Actinopterygii","Perciformes","Lutjanidae","Rhomboplites","species",52.3655458889882,0.185046763332539,2.38524017994273,12.1689842178539,2.76701687373248,0.258145346446072,26.9779185786218,19.3191905611235,"demersal",170,40,300,40,100,3.8,"hunting macrofauna (predator)","Southeast U.S. Continental Shelf",31,-78.30292646,31.18776023,31.18776023,335331.0565,37,1975,2011,24.5058169578289,-0.0109989041021229,6400,3713.51351351351,-101.071597913704,-0.0157924371740162,649.162162162162,37,1.64943243243243,37,0.552081081081081,0.432784398196659,0.0616049283803147,0.327419565095452,0.572056026242172,0.957557765912151,0.0653051472450678,0.83774574511015,1.09450496216858,-0.400633024895622,0.350136855661538,-1.08690126199224,0.285635212200992,"none",0.057518962432658,0.00684905660124765,0.0455462433335828,0.0726389444481385
